fitness max,fitness min,fitness mean
0.427757,0.061018,0.162997
0.427757,0.057729,0.198158
0.486506,0.049016,0.230981
0.50911,0.088193,0.265279
0.567881,0.088193,0.28883
0.76164,0.129659,0.327686
0.76164,0.121114,0.363504
0.76164,0.121114,0.363504
0.76164,0.086134,0.393058
0.76164,0.114079,0.429009
